chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr10	42103112	42104301	0.298254983061645	13	0.128102072682845	1.88442853570183	83	0.411833058552088	10	7	3	-6.73323282979761
chr10	42104355	42172281	0.496481900995136	386	0.108120771912193	1.11287191139069	2748	0.370016644555217	6	3	3	-6.73525970831437
chr10	42172451	42286107	0.2982433703574	246	0.128723896434153	1.15620497094122	3224	0.389447880812488	7	5	2	-6.73896695938721
chr10	42286202	45678921	0.48388664030221	3419	0.0695228007461041	1.14050982172694	98482	0.375487306780833	6	3	3	-6.89992891728632
chr10	45679155	49810164	0.498914712341802	2603	0.0837741085629907	1.13311305003835	101784	0.402953977893858	6	3	3	-6.85756104813889
chr10	49828828	50759499	0.476574890020211	570	0.0906535063601949	1.12791776063239	25277	0.395060135938783	6	3	3	-6.7995614347791
chr10	50760272	50760731	0.164411161859169	10	0.0748569005206304	1.52807537397173	25	0.329630308072544	12	10	2	-6.73410845985461
chr10	50760744	79872629	0.482234829006549	21101	0.0698526217960476	1.12143006651141	828690	0.376366846377406	6	3	3	-7.48576306305683
chr10	79873283	82537643	0.498907862323465	1569	0.0685287389238486	1.11636527469736	74257	0.374339958192674	6	3	3	-6.79893766134621
chr10	82540687	133786710	0.329993480387302	30868	0.102887843272388	1.10672261314731	1342788	0.434322249665814	6	4	2	-7.40033803065019
chr11	70643	53372725	0.328620278717498	39822	0.102846136795067	0.980242097574306	1339797	0.365421343875503	6	4	2	-7.35607375553511
chr11	53408771	54922909	0.454473761658277	559	0.136072997320428	1.0625694863216	12493	0.461888980391406	6	3	3	-6.8025434515044
chr11	54926123	54963774	0.0438281299893957	14	0.0980782374400186	1.05495899247227	986	0.350280367726865	6	6	0	-6.84192104989017
chr11	54963815	56698411	0.498833619872795	227	0.0965799365544814	1.04354379082752	42470	0.388944739771706	6	3	3	-6.73366004228526
chr11	56698466	56701719	0.499302762886164	180	0.0428058465959184	1.03115142851233	276	0.215686866760018	6	3	3	-6.73318929964809
chr11	56701735	56702141	0.337682026408948	34	0.0530631077551492	1.01879793153091	46	0.255371881904866	6	4	2	-6.73608892909612
chr11	56702142	56703379	0.482770727629254	102	0.0280240488010157	1.10219852743181	136	0.274928149754137	19	10	9	-6.80665102669468
chr11	56703403	56707148	0.499146855360563	278	0.0715457684971302	0.968143403807985	396	0.207683605737333	6	3	3	-6.73334274494964
chr11	56707520	56707737	0.49251292877711	23	0.0331901337785366	1.44441946948209	28	0.121817730744787	8	4	4	-6.76342702108748
chr11	56707745	98274384	0.32257770413513	25180	0.10176761326582	0.996614035266478	1086288	0.374111974778312	6	4	2	-6.97657584234639
chr11	98275086	135074712	0.49892842189921	21800	0.0938397568742924	0.961388863609944	889608	0.444373344992356	6	3	3	-7.27819856155889
chr12	10700	57145	0.339585851485854	206	0.0960329749389939	1.07927578017166	1300	0.44700638440499	6	4	2	-6.73539024850704
chr12	57318	2719598	0.447561145558154	1951	0.0825305530725511	1.11131490023472	74893	0.387342299213844	7	4	3	-6.83447213007729
chr12	2720652	2720916	0.296111406836058	9	0.147699018277035	2.57293097791913	33	1.64668710517465	17	12	5	-6.73311485145567
chr12	2721111	2773084	0.311076899889831	159	0.103481864585373	1.09692890980286	1550	0.382542568890943	6	4	2	-6.76279183894986
chr12	2773378	9283043	0.48591389205289	5602	0.0819217632160008	1.07079922299027	179945	0.371560332525031	6	3	3	-6.78452359498943
chr12	9283172	9448028	0.437702091971645	205	0.120135100499691	1.13261298090845	4218	0.409345975699093	7	4	3	-6.73867283938437
chr12	9452687	11069057	0.494331510175305	2078	0.0932550049257599	1.08752417073098	44820	0.401343475355355	6	3	3	-6.75035888509992
chr12	11069061	11069218	0.128230866583986	25	0.0973939252041249	0.845215210477745	28	0.209065706362186	8	7	1	-6.73387511127228
chr12	11069224	11078419	0.487847387617223	349	0.101178462301709	1.11057833584641	604	0.328925876226943	6	3	3	-6.74193127075683
chr12	11078453	11080045	0.369595073054623	60	0.085737048732877	0.93103110184991	113	0.437111490672722	8	5	3	-6.73646721345512
chr12	11080097	11080232	0.0510395260919752	9	0.0277057956231383	1.72919048301778	12	0.382444727636517	20	19	1	-6.73355951256473
chr12	11080923	11088430	0.389148878705802	192	0.0887185875879182	1.0252963863295	399	0.4119958834928	5	3	2	-6.74346116367816
chr12	11088464	11092279	0.13043838543559	18	0.0242371184033237	1.19887424010491	122	0.312700223351894	8	7	1	-6.75403878942575
chr12	11098294	20149403	0.498919307478514	6540	0.0774360951189233	1.08329931636624	250124	0.37413739746196	6	3	3	-6.81508355412292
chr12	20156045	20156231	-0.00319841251747544	9	0	0.817737172472377	19	0.157465637205661	0	0	0	-Inf
chr12	20156894	34775031	0.498930028879657	10945	0.0776666701823859	1.10305733037768	403206	0.381457133029185	6	3	3	-6.97287783953963
chr12	34775552	35475214	0.493078072874373	221	0.1471694639904	1.1089965826333	3264	0.957694025572129	6	3	3	-6.7365805126352
chr12	35509742	37260613	0.342979852791851	568	0.13066385050246	1.21350692356116	6984	0.863383106918706	6	4	2	-6.77169260377453
chr12	37260619	51489408	0.498926284439392	10108	0.0790766535900356	1.07416741080503	394350	0.380490216618435	6	3	3	-6.81626537588551
chr12	51498787	51498843	0.00623793126507177	14	0.0192462355388679	1.6779237480577	15	0.147711333672261	2	2	0	-6.73933223171685
chr12	51533328	56550853	0.461439694692224	2731	0.0841986433669365	1.02589532657353	137726	0.358818773924117	6	3	3	-6.85786469349473
chr12	56558236	56558292	0.0852122313706104	10	0.00565685424949238	0.965258063719297	11	0.0907062190911857	12	11	1	-6.76132508297521
chr12	56570946	59543290	0.487739533996318	1630	0.0801464767965737	1.07103708294433	82037	0.370714365939373	6	3	3	-6.76279156970215
chr12	59543410	59543496	0.0929800200646993	12	0.0207999125872289	0.788253424731905	17	0.0476057646039785	11	10	1	-6.75288126896325
chr12	59556052	132240922	0.498953369433324	48781	0.0800476663389734	1.07695564713837	1998979	0.379510240179842	6	3	3	-7.19059041269352
chr12	132240982	132241779	0.209115776999469	12	0.14129133881538	3.07084017272199	155	1.99341118174491	19	15	4	-6.73311889615649
chr12	132243232	133264810	0.494374741808878	1331	0.0938674780783836	1.13670462152477	29751	0.437541748912835	6	3	3	-6.76357698972642
chr13	16000272	16119385	0.405838655869311	310	0.133345888593545	1.29809331089305	1895	0.690966023011478	10	6	4	-6.74600966722346
chr13	16119727	16165679	0.488304078248883	341	0.126298322332123	1.60945437479146	3623	0.557771889681447	10	5	5	-6.73857247254465
chr13	16165683	16227189	0.145228894486286	147	0.140345077070437	4.15540451750991	721	3.21614350257825	20	17	3	-6.73395700258398
chr13	16229019	17692853	0.498758573554139	2842	0.149492785326618	1.41992354680771	29689	1.03492444247343	8	4	4	-6.7338100509462
chr13	17704349	18173051	0.351345031163168	361	0.135150852301451	1.38826125869679	5220	1.00327580565224	9	6	3	-6.74661267546376
chr13	18173200	18759403	0.498859325394604	819	0.097610329776914	1.46473547536524	15770	0.634640985154047	8	4	4	-6.73636913863045
chr13	18759639	18759964	0.135453449403748	9	0.0979055667467382	0.874041260571762	15	0.250961199808902	15	13	2	-6.73682225047904
chr13	18759971	18767661	0.49879780969129	37	0.133075838072427	1.8187863588887	296	0.730227763055325	10	5	5	-6.73310481477302
chr13	18778808	18786999	0.0166973446951244	18	0.0232333994428969	2.0458876528157	205	1.3189103196491	1	1	0	-6.80094819219796
chr13	18787130	20529140	0.498866922066766	557	0.0843753301828433	1.49909519023308	49583	0.568670157021964	8	4	4	-6.75600802005655
chr13	20534354	20534556	0.0980998050570758	18	0.0334480379369264	1.24912077622985	23	0.124091210238671	10	9	1	-6.73776587972643
chr13	20537374	22962246	0.498908816495165	2057	0.0766590300056623	1.46620326029853	69593	0.548279550668432	8	4	4	-6.75175448959659
chr13	22962262	22963867	0.177448535859017	36	0.112654084955419	1.54098094376214	120	0.409152388775743	11	9	2	-6.73443323232265
chr13	22964037	22966500	0.348810057756241	87	0.0854838642386684	1.5599502217678	156	0.274693832423567	17	11	6	-6.74227447034277
chr13	22966587	22966815	0.339804147984462	27	0.0591815979715109	3.13316745520376	35	0.753921448998836	3	2	1	-6.73871799785499
chr13	22966828	24388601	0.498907678957968	1765	0.0677647666515546	1.4773071046756	41469	0.55043711690724	8	4	4	-6.74680885152208
chr13	24388767	24389811	0.152001729559044	62	0.0820341227966404	1.89488388727904	99	0.636067459332812	13	11	2	-6.73357799705811
chr13	24389937	34540730	0.473511317398545	7856	0.0717676147511424	1.44858281161479	289657	0.532470086936197	8	4	4	-6.86690789058943
chr13	34541065	34541329	0.0119551147250074	11	0.0316586911806652	1.76008936755083	20	0.294994000831061	1	1	0	-6.74522460996932
chr13	34541455	45377848	0.498940801101937	8027	0.0736382683703687	1.4423609273884	309008	0.529290229121733	8	4	4	-6.7812352917203
chr13	45377854	45377983	0.149401781753747	9	0.103643352147856	1.41744551485329	12	0.415362154868459	20	17	3	-6.73343283350769
chr13	45393843	63028715	0.488409064939379	11406	0.0730598962686693	1.46272846931214	495569	0.546906029743842	8	4	4	-6.87168255991809
chr13	63028737	63061634	0.437701023408047	326	0.10273647894351	1.45374960461612	1350	0.49205733418104	9	5	4	-6.73604307378766
chr13	63061641	104238707	0.498959232428132	29334	0.0696932287894966	1.45953848467379	1172189	0.53719569389985	8	4	4	-7.00399574923757
chr13	104238743	104244937	0.0180133305551349	9	0.0226629898978734	1.81529517239512	193	1.05492196655297	1	1	0	-6.82713388338957
chr13	104245414	106776404	0.470883511133609	2310	0.0705301490677742	1.48465915101606	72520	0.537229410995833	9	5	4	-6.82507748173743
chr13	106776799	106784197	0.255420479046029	87	0.109745243378774	1.44825578285021	275	0.523288819347291	8	6	2	-6.73421304404439
chr13	106784232	112149270	0.494669330125805	5316	0.0744261647621163	1.43508791212936	149201	0.531114854565827	8	4	4	-6.75489822783341
chr13	112149294	112149508	0.144393026591966	11	0.111586574624207	5.19852700567297	20	5.80864513507781	7	6	1	-6.73305028810706
chr13	112152490	113346241	0.473835538281482	1188	0.112138415593974	1.41198963174179	34719	0.558566753349348	8	4	4	-6.76688535196643
chr13	113347063	113347712	0.184666440267341	18	0.122089876355481	3.52870487808135	86	1.68945660085009	11	9	2	-6.73328909573992
chr13	113347738	114353373	0.49885457590626	863	0.111215481917161	1.48460503966763	28563	0.590201043905362	8	4	4	-6.74270911339084
chr14	16024678	16037638	0.491657170822894	20	0.175660887417834	1.20613924461397	142	0.450508215444068	8	4	4	-6.73506208094413
chr14	16076711	16076977	0.239876890493636	19	0.105552985502723	0.547621912594941	24	0.105294540301914	4	3	1	-6.74077061172675
chr14	16077630	16077821	0.141296830405272	14	0.0657206876957993	1.30600871354487	18	0.0907957558537058	7	6	1	-6.73404803827815
chr14	16096726	16115387	0.494163699033251	473	0.109088582312652	1.24428341486543	1264	0.219349830787796	8	4	4	-6.73716780384165
chr14	16115833	16137963	0.204716981328818	55	0.147900851765167	1.06227077463338	725	0.25160472403664	5	4	1	-6.7424562261401
chr14	16138002	16140287	0.4991771248032	49	0.0654153396893012	1.21313333757398	174	0.165850837198135	8	4	4	-6.73393323320909
chr14	16140441	16403718	0.165368602939995	15	0.0827240392308467	1.02096449951551	138	0.220652458056503	6	5	1	-6.73408929546558
chr14	18224769	18348138	0.393211997093934	121	0.131728860019297	1.12231857751726	2284	0.440644525786034	8	5	3	-6.76009184006242
chr14	18350550	35937679	0.126135841629003	10947	0.100498093885316	1.10319869421037	422504	0.490279154516751	6	5	1	-7.01150327473346
chr14	35948097	35948571	0.385433043823619	23	0.117776216419743	2.3427555222753	55	0.798296131648346	13	8	5	-6.73304831792945
chr14	35950062	72503879	0.129426868592848	23086	0.0974254503695581	0.976717134631594	918079	0.430908532634301	6	5	1	-7.18931586053322
chr14	72504254	72881993	0.24334589071171	362	0.0612038385848202	1.80840366073851	14584	0.45441281102036	12	9	3	-6.76031911403762
chr14	72882612	74320299	0.498861108417333	637	0.0794856195517765	1.35690795501005	46470	0.415352234523512	8	4	4	-6.73433445836088
chr14	74322862	74781966	0.320394707322282	364	0.0643616275124818	1.65249717117737	18568	0.400978607923103	9	6	3	-6.76564124429046
chr14	74783852	76303573	0.46747967663437	773	0.0716757665219227	1.31488420523451	48695	0.399957269546792	8	4	4	-6.86654556053974
chr14	76305893	77105540	0.0966340772039728	470	0.0772272203033189	1.00832868504923	22097	0.334354588789064	7	6	1	-7.08425367787724
chr14	77122820	77136134	0.494307278208006	11	0.0727150103298674	1.2975389999339	406	0.452882287420471	8	4	4	-6.73684562875426
chr14	77155913	78476912	0.0991344158764974	874	0.0728616416832904	1.0104400375126	36301	0.344554609019703	7	6	1	-7.15347976619859
chr14	78482517	78786831	0.499206832034039	220	0.0646625270422284	1.51152222038283	10306	0.423213819215074	8	4	4	-6.7418363397967
chr14	78895396	82015927	0.0975499436492915	1816	0.0755190207247942	1.03720129160208	85054	0.36508353274075	6	5	1	-7.21181413630548
chr14	82028756	82379021	0.499333299930664	250	0.0596151056300088	1.31511603201717	10760	0.382552104659441	8	4	4	-6.73622926820714
chr14	82383010	82558352	0.100115931507749	107	0.0640851603447029	1.0072592491969	4825	0.347487033742755	9	8	1	-6.9110610367968
chr14	82566330	82924980	0.399362345517045	354	0.0621458830951725	1.56759105322348	12781	0.413588986441257	10	6	4	-6.74415954033846
chr14	82964282	94360508	0.0950514305768972	4835	0.0757868822068108	1.09331904983724	307945	0.392301482492444	7	6	1	-7.37276709957129
chr14	94378644	94380244	0.418834782227112	88	0.0755159326680758	1.46365828490654	134	0.253074350469722	12	7	5	-6.73523843197389
chr14	94380312	99927981	0.0962529228432674	2480	0.0735373333612095	1.10866393111213	149407	0.399953632525969	7	6	1	-7.11894966861586
chr14	99927990	99928088	0.49377568980827	11	0.116153738248456	2.48362799692584	36	0.510307329591611	14	7	7	-6.73475236937676
chr14	99930078	103882667	0.0991677959601689	1674	0.0818604793097032	1.05913132975659	107624	0.382659962859475	6	5	1	-7.1365837803448
chr14	103896562	103896910	0.472292746471702	15	0.112558471577263	1.5745872616557	37	0.148249748694519	17	9	8	-6.7368000275159
chr14	103896985	105580636	0.100470323492621	1200	0.0896036530193807	1.10213620659874	46092	0.417940825063191	7	6	1	-6.91732461231606
chr14	105581232	105797975	0.467965976615535	353	0.149254245996051	1.3217766674153	6411	0.64288449993298	9	5	4	-6.75569287283341
chr14	105823447	106263193	0.109257900542391	354	0.071702013405014	1.27541702663049	12366	0.442387693570752	8	7	1	-6.7733977302905
chr14	106263247	106369427	0.35610279949409	503	0.105114482307562	1.35394752026713	3812	0.418299123879437	8	5	3	-6.75311882988864
chr14	106371804	106832265	0.110093386907274	372	0.0810292877384979	1.27023973990833	11462	0.4572240483309	8	7	1	-6.76464214546784
chr15	17024642	18911412	0.391886446140536	358	0.127331043714877	1.06900363241735	3444	0.554713290118507	7	4	3	-6.83608519025672
chr15	19043576	23039993	0.498837039232672	2805	0.114469158653522	0.905662025070122	46258	0.388249533254026	6	3	3	-7.00139016278715
chr15	23040567	23050500	0.376096524013672	117	0.145865770044298	1.23272850625115	633	0.767403921328927	8	5	3	-6.73317243302714
chr15	23050823	101980992	0.498937642323865	52741	0.0956661748983207	0.805217165135781	1942170	0.318386447703892	5	3	2	-8.9644616926996
chr16	16640	33071501	0.320043790089347	25685	0.106584491099941	1.01744317172246	821439	0.39883757593287	6	4	2	-6.77667899070024
chr16	33071575	34213146	0.417441544556747	1022	0.105814841465326	1.1916319049629	17423	0.462707138690807	7	4	3	-6.74037466458591
chr16	34213160	34236514	0.417105058528145	42	0.0794299997155985	1.28897983131444	769	0.43686102047018	7	4	3	-6.74628179369922
chr16	34243057	36787992	0.498774743910877	999	0.10863530226144	0.919836359042229	47658	0.326837599748961	6	3	3	-6.92360414353605
chr16	36901615	90151480	0.343715200456579	37130	0.103429867534066	0.905971198710328	1162700	0.336086577189825	5	3	2	-7.52395227068205
chr17	72480	357171	0.493902584819532	489	0.116552239769095	1.09887681797728	7181	0.386188878551887	6	3	3	-6.73886739866411
chr17	357317	21298051	0.498935315503889	16901	0.0822061474637313	0.966951496675243	575160	0.334885672046212	6	3	3	-7.2025470760175
chr17	21298056	21305037	0.499652325276717	132	0.0325859661284806	1.08951883843222	375	0.248259696900583	6	3	3	-6.73328176151324
chr17	21305548	21306555	0.498200090462015	12	0.160566869861032	1.02071749560424	42	0.242318806907728	6	3	3	-6.73310691949241
chr17	21306853	21674970	0.498844694633247	1419	0.098769259953152	1.05015964361988	11939	0.315788752171313	6	3	3	-6.73362367248371
chr17	21675095	21677227	0.499538158806466	47	0.0425015317784579	1.31858407380521	137	0.346600202859988	8	4	4	-6.73312120819284
chr17	21677249	21686032	0.423349983862819	68	0.131849409937209	0.908991630371527	282	0.291574458391593	7	4	3	-6.7390004266888
chr17	21686665	21883742	0.496547041820961	1281	0.112822240181563	1.0368691854636	7530	0.297004486852175	6	3	3	-6.73359983525171
chr17	21887070	21894416	0.357355627338163	15	0.144366332970115	2.17920605250278	36	0.738789440437252	14	9	5	-6.73311073169737
chr17	21894895	21896578	0.276327108001034	91	0.101373691837801	0.952836298200407	120	0.323580513102047	11	8	3	-6.73816514264423
chr17	21904529	21935620	0.261810903897921	81	0.127134519746256	1.68279799377038	184	0.603207397607483	11	8	3	-6.73850615815421
chr17	21969236	21981409	0.472586592015569	74	0.11897333555205	1.22309770312594	617	0.423791728009518	13	7	6	-6.75293012779544
chr17	21983291	21985486	0.100910814995845	14	0.161027691973827	1.74070134439515	89	0.823159583835147	10	9	1	-6.73303021375301
chr17	21986813	23191648	0.276285594820045	1045	0.0934001485373362	1.05971993239012	22381	0.406737699901124	7	5	2	-6.81225829046216
chr17	23411982	25074734	0.395049675248691	35	0.163130910981478	1.40203117351246	388	1.58612084540775	8	5	3	-6.74191714361545
chr17	25101189	26341964	0.492362520281086	52	0.143046865507509	1.67552942243927	805	2.08225548612905	10	5	5	-6.7348656541437
chr17	26460154	26788395	0.498710630687359	460	0.125819781681369	0.891759612524351	6809	0.380640867973939	6	3	3	-6.76283881953997
chr17	26788401	26795503	0.282680626860706	104	0.0932209701292829	0.996160366790854	425	0.331294636713614	7	5	2	-6.7353694083855
chr17	26795572	26810361	0.334338712497465	149	0.10800771633357	1.10416110346268	794	0.344319612217601	6	4	2	-6.73335954405372
chr17	26810508	26811597	0.0650210708163689	17	0.0286642583347686	1.22662264324101	69	0.398660009902312	16	15	1	-6.73854483168156
chr17	26811870	26825526	0.412202705562179	389	0.0795463693541587	0.983936714999208	997	0.238232653054331	5	3	2	-6.74870813556061
chr17	26830247	27008338	0.415121856905321	666	0.111569504609773	1.20071210994129	6635	0.350146217029172	7	4	3	-6.7420216617775
chr17	27008494	31925382	0.498910382086361	2767	0.0764273335889999	0.968174709934916	136749	0.328967326371456	6	3	3	-6.84989377736392
chr17	31962140	32169795	0.227437983138823	24	0.131609924023416	0.968802694531614	5751	0.316918398370881	5	4	1	-6.77347754373162
chr17	32179807	83243083	0.498951364850828	31278	0.0800901949347031	0.954227241278469	1394926	0.325836401387155	6	3	3	-8.1892658983371
chr18	10659	15410736	0.300539783236504	14064	0.101784034579607	0.956340768504266	410992	0.347724812127731	6	4	2	-7.23295158110482
chr18	15467190	18493534	0.324358609574827	424	0.13970339022235	1.12970684491086	4684	0.869286713925934	6	4	2	-6.75446577034539
chr18	18518962	80261792	0.333799091197086	45253	0.101220811324148	0.98823650167644	1571838	0.369329711085015	6	4	2	-7.24988751116945
chr19	75041	24321183	0.315469728540682	16424	0.109363033321938	0.994983093545845	632656	0.411295224283438	6	4	2	-6.876558550972
chr19	24321387	24368969	0.491072020946531	216	0.0832062430107801	1.03605159368073	1700	0.300826940985923	6	3	3	-6.73993056578584
chr19	24369012	24436058	0.330594728481437	281	0.0732618452296034	1.0510255386282	2556	0.210139875110961	6	4	2	-6.73447927888445
chr19	24436636	24894523	0.21895539053819	18	0.0998976764075821	1.02620845579255	307	0.367831031177314	5	4	1	-6.81261330792591
chr19	24895982	24896714	0.403751929336179	18	0.0665275018073881	1.60539022357952	90	0.134408822108797	10	6	4	-6.73485663445156
chr19	24896809	24908226	0.39717468010176	113	0.0763276081183077	0.984006217241846	278	0.167897377083409	5	3	2	-6.73832006407709
chr19	27241144	58607513	0.302193924160494	26358	0.107040905506743	0.929660850699297	830993	0.358650806293968	5	3	2	-7.92666603239599
chr20	60601	26369242	0.498926938946479	19798	0.0870847894456957	1.03247417188254	721795	0.353287080803372	6	3	3	-6.73352215888491
chr20	26369689	26517003	0.489567529366874	94	0.147493380918532	1.20179204597159	936	0.631848658966954	8	4	4	-6.74016849982725
chr20	26523618	28045573	0.290440454155881	159	0.126453271929553	1.12924527154752	1291	0.636529904922159	7	5	2	-6.7434237344323
chr20	28105847	28318793	0.198206752286445	38	0.119939968388647	1.98684106604243	201	2.04304324217648	10	8	2	-6.73389829297388
chr20	28336941	28554477	0.329833092554248	147	0.119123099880628	0.861435783278916	1101	0.579144321541538	6	4	2	-6.74671522481442
chr20	28555790	28730416	0.433284521970066	852	0.0930641967666782	1.00604010657418	4119	0.271740825728873	7	4	3	-6.78076174298733
chr20	28730417	28772592	0.456643629386012	249	0.10443900825427	1.05763812497607	1476	0.328711138143128	9	5	4	-6.7750289965277
chr20	28772736	28773516	0.386478681145756	36	0.135491802598639	0.76262309597563	68	0.136770396475492	5	3	2	-6.73973832926865
chr20	28773570	29257603	0.339229814513849	2625	0.101086732027433	1.00527280225813	13934	0.277107653413987	6	4	2	-6.73776806643564
chr20	29257688	29291415	0.498893654486914	559	0.0783335499583849	0.923136813293973	1709	0.27783541164604	6	3	3	-6.73653754762115
chr20	29291477	29291875	0.201324395780534	17	0.0383862912110714	1.20452040439035	29	0.237316919323179	5	4	1	-6.73350826365825
chr20	29291908	29870723	0.409712810901246	2845	0.10217096724182	0.953499768264127	20547	0.288910431199749	5	3	2	-6.77957139365597
chr20	29870788	29878403	0.285595983031136	176	0.0991946872268166	1.20085066684552	548	0.288531736309528	7	5	2	-6.73306371428563
chr20	29878445	29888466	0.35693609912481	252	0.097954936534487	0.946326599035481	661	0.22195943620781	6	4	2	-6.7670161823437
chr20	29888547	30021160	0.326353230671239	176	0.126124242883187	1.03131319822833	1463	0.445637657211891	6	4	2	-6.73517634944967
chr20	30025838	30149050	0.155894796979367	33	0.162727276959539	0.864904151376709	487	0.282794882089362	6	5	1	-6.76566445171206
chr20	30152036	30944269	0.412485359751797	2644	0.0955080737708948	0.966872144965915	23959	0.289724770017967	5	3	2	-6.81560367808187
chr20	30945758	64331538	0.438733094634417	21245	0.0902215340837606	0.853899054640079	917965	0.284401548932656	5	3	2	-6.8642367085374
chr21	5030521	5306192	0.471439918021814	504	0.112782322704772	1.12843293842638	4499	0.513681041931131	6	3	3	-6.77601155847004
chr21	5306638	5306908	0.499012574751769	19	0.107738013403644	0.511122806210721	25	0.0858386665009812	4	2	2	-6.73507270066339
chr21	5306958	7235147	0.49873687130209	637	0.127707148100169	1.12979982425076	4879	0.527217445941545	6	3	3	-6.76536697010651
chr21	7235287	7261814	0.494096632602945	549	0.0964595769327804	1.19668773218277	2113	0.288589103947204	8	4	4	-6.739074530199
chr21	7262514	7285094	0.199964394244493	45	0.122234527847003	1.28682715383223	654	0.467334860464634	10	8	2	-6.7382960944469
chr21	7285181	8812292	0.294234714594264	1253	0.111521895961523	1.11883340008689	11309	0.491176910553941	7	5	2	-6.7573997821414
chr21	8813025	8819690	0.498524936868144	31	0.14876092532391	0.737650303697191	110	0.227313093262664	4	2	2	-6.73342341231208
chr21	8823605	9811969	0.364022746224619	1838	0.118044310062823	1.18472035549398	15961	0.55123552839466	8	5	3	-6.78273100683513
chr21	9812106	9814190	0.0146206723096935	12	0.0270727135356214	0.715830967734286	50	0.244099497946963	1	1	0	-6.79247239676617
chr21	9814639	9823921	0.258915328190834	64	0.153609513665307	1.41947492162894	448	0.649069380992112	8	6	2	-6.7347865558275
chr21	9824203	9837321	0.120473794018268	33	0.15365738772682	0.655274622969064	182	0.792167171521549	8	7	1	-6.74071158611998
chr21	9837327	10064895	0.212555528576212	637	0.109909630053206	1.13941775934513	8681	0.275207365528614	6	5	1	-6.84780517690103
chr21	10069664	10564338	0.386733895814342	1747	0.0960917212377989	1.26476805430931	15662	0.316994864242241	8	5	3	-6.76310287763831
chr21	10564985	10814535	0.405391309743734	1570	0.10957298126759	1.14290185719805	14396	0.223617893501103	7	4	3	-6.76890348507214
chr21	12966046	12977762	0.270446607078437	44	0.0799645104949015	1.41721404359785	474	0.284500913360949	11	8	3	-6.74099013346134
chr21	12977805	12990236	0.203226936691519	62	0.1219670526204	1.46956960044205	712	0.318364393126478	10	8	2	-6.73514938328792
chr21	12991153	13344560	0.498982799476077	143	0.0793544102546853	1.27998015242682	6821	0.463021480491598	8	4	4	-6.73850127807964
chr21	13356534	13439493	0.270073768552328	40	0.111628616747334	1.20407488737386	2353	0.398956479907929	7	5	2	-6.74572965134542
chr21	13460470	13870942	0.461671182757077	300	0.0751052810669606	1.21019917417099	6295	0.495145252146063	9	5	4	-6.82479583781559
chr21	13871239	13900742	0.313364255624531	186	0.0954865289762153	1.24066420196195	1256	0.333845703831777	10	7	3	-6.76105890890461
chr21	13900749	15030905	0.465201350826772	1121	0.0689837367802602	1.18114959186895	32745	0.401050094612672	7	4	3	-6.89765658597773
chr21	15030925	15031098	0.165531413345143	10	0.0819542555331936	1.45691787853787	24	0.421940185248497	12	10	2	-6.73335747753315
chr21	15031123	46699658	0.49895350963172	24862	0.0741584083774944	1.09734550689841	883287	0.37039378268214	6	3	3	-7.18241600273852
chr22	10557962	10726270	0.284822037644923	455	0.123882582293364	1.35180869371811	3797	0.635107077771298	7	5	2	-6.73637250036833
chr22	10726447	11027421	0.498800716992163	1086	0.109717630595053	1.19988731390009	6218	0.278904755463858	8	4	4	-6.77721362552133
chr22	11027817	11121087	0.410812965756619	520	0.0974639121190765	1.34426481047599	2893	0.377755368055768	7	4	3	-6.75795165594679
chr22	11128706	11152832	0.234781593582989	46	0.137829187852772	1.17713639488808	151	0.651868181395683	9	7	2	-6.74010214680808
chr22	11237494	11257918	0.0786413036962564	15	0.142738121847569	0.401575952648907	34	0.121795436459032	2	2	0	-6.90614304681618
chr22	11261412	11290118	0.165001925559417	31	0.119567760965762	1.08958839272566	404	0.393702986323998	6	5	1	-6.73365597714108
chr22	11290561	12224004	0.491340825735611	1959	0.139743559301496	1.30853272554745	20587	0.658434750977624	8	4	4	-6.73878039051504
chr22	12224357	12369453	0.265629461307537	609	0.134722173966428	0.937424351536623	1968	0.34584992738038	7	5	2	-6.79304191965397
chr22	12369568	12370689	0.207955584119446	30	0.0567009598734864	0.294976744071035	39	0.0920808774350233	5	4	1	-6.83147618078353
chr22	12370700	12374041	0.221634225006133	50	0.102404806966255	0.934662988088561	120	0.265762555798265	9	7	2	-6.74036159482431
chr22	12374094	12436677	0.169824999147325	195	0.137873270623109	1.17164791899173	2369	0.313612812377867	6	5	1	-6.73908930433114
chr22	12489169	12692320	0.498760023284687	905	0.125138402506741	1.20173638749203	6049	0.36423467712112	8	4	4	-6.75023735515258
chr22	12692396	12693914	0.111475107773284	62	0.151186105506257	0.689940824322456	113	0.201498171496191	9	8	1	-6.74769089571194
chr22	12693933	12710535	0.386954946349278	192	0.150324471268998	1.01476451500343	738	0.312886036215006	5	3	2	-6.74051524363327
chr22	12710554	12717777	0.0374321216622766	34	0.0994345555518285	0.641618893725546	129	0.422760783411033	3	3	0	-6.8038196687253
chr22	12718419	12900852	0.48270144019382	165	0.177218263337362	0.929229281944366	713	0.446754131705298	6	3	3	-6.74502977716572
chr22	15158909	15892678	0.498594586770362	232	0.150900429172868	1.29446470537584	10647	0.673591829000262	8	4	4	-6.73686789058267
