chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr10	26624834	26625404	0.20871027473358	42	0.061367327598909	1.49045749658859	57	0.248781207032266	19	15	4	-6.7376320543027
chr10	26625424	26652369	0.291847821392067	243	0.0988260584955793	1.2072670151188	1110	0.352124149653825	7	5	2	-6.73526065104746
chr10	26652635	27331856	0.498887204457582	999	0.0771419709189779	1.11505699056574	19774	0.374652552739262	6	3	3	-6.73450218585376
chr10	27332702	27332828	0.154538220852507	13	0.0209608915449457	1.32684742686981	17	0.0654434533642235	13	11	2	-6.73891193366636
chr10	27333170	28362128	0.498871269307807	539	0.0822181283972275	1.11035893574733	28758	0.367493780692681	6	3	3	-6.73451452706289
chr10	28362269	30337873	0.325631641970822	1386	0.084854968569599	1.11638399009319	63257	0.299546584383008	6	4	2	-6.74553213954365
chr10	30339085	37125267	0.498926815288344	5417	0.0728837275171783	1.12546872424117	191989	0.376482743668269	6	3	3	-6.76035949834037
chr10	37145962	37147983	0.190378941389799	28	0.0714575020776308	1.55027085595847	100	0.313928154136573	16	13	3	-6.7385986175521
chr10	37152272	38860574	0.492140034828483	2142	0.0985816330961191	1.18411307819953	48410	0.419165812169256	6	3	3	-6.77546920894238
chr10	38879684	38889511	0.300562185786068	48	0.0693316114079684	1.71056929455546	176	0.753867277925811	10	7	3	-6.73307024583717
chr10	38898285	38904519	0.498572748688401	107	0.129744116275028	1.10263197832163	254	0.595844937310645	6	3	3	-6.73310345618661
chr10	38904810	38978849	0.496313597267247	687	0.115452466329357	1.20707620809663	3162	0.33811202155469	6	3	3	-6.73759039453651
chr10	38978984	39568606	0.479472420845981	698	0.0774436732731651	1.18411878067077	16617	0.412577172281551	6	3	3	-6.78871219502566
chr10	39568712	39691731	0.260386344482716	57	0.129899139107433	1.12143632202382	310	0.46520156277438	8	6	2	-6.75930885392979
chr10	39845044	41701749	0.498670399352085	515	0.147606869688704	1.40223146225169	4302	1.20109136702778	8	4	4	-6.73408665989324
chr10	41704946	42172281	0.410273513273243	1959	0.104241857224213	1.18087048591425	24183	0.385314993237547	7	4	3	-6.7624175390953
chr10	42172451	42301407	0.279942736393296	260	0.118450689257453	1.16848842709335	3719	0.389003692322323	7	5	2	-6.73849407564312
chr10	42301566	45674400	0.498923097240836	3393	0.0700652410631471	1.16663289296375	96298	0.384921347441547	6	3	3	-6.7934415206101
chr10	45674522	82556003	0.498952221365168	25819	0.0764590115675952	1.14335055929093	1015208	0.395866859147738	6	3	3	-7.02515516166838
chr10	82557718	133786543	0.325262686671404	30652	0.107629141609117	1.11930961887702	1321378	0.451264467974923	6	4	2	-6.83237032355934
chr11	119869	53372725	0.335177642030627	39673	0.106174827644979	1.00857590412594	1324758	0.385410912923084	6	4	2	-7.83836731235924
chr11	53408771	54922909	0.498716943222227	518	0.130870831725546	1.05523601745204	12162	0.50127161023911	6	3	3	-6.73716505251184
chr11	54926123	55030461	0.0952690538522065	25	0.0746012064245613	1.02186690228637	2676	0.373008721320957	9	8	1	-6.86080485067018
chr11	55031388	56699558	0.459581267873753	273	0.102671451642272	1.01262875988632	39793	0.400464466706542	6	3	3	-6.85932995301542
chr11	56699609	56702727	0.463176178371711	210	0.070025699315275	1.11500656002535	317	0.227861881753161	13	7	6	-6.75352760411212
chr11	56702741	56705853	0.499203334916648	244	0.0689421228938754	0.866294793717091	324	0.188524234178746	4	2	2	-6.73467995599976
chr11	56705864	56706200	0.499539127647549	27	0.0580227629955781	1.86222576609877	37	0.279818825447958	10	5	5	-6.73306917817463
chr11	56706211	56782537	0.499166950658086	158	0.084066597506109	1.00511961259013	2084	0.420326297497554	6	3	3	-6.73484179688285
chr11	56784332	135076502	0.498926340905088	46471	0.103347462466799	0.97599437505249	1933065	0.421816481546629	5	3	2	-8.30946510964841
chr12	10700	11025712	0.374825818595702	9678	0.107788817361736	0.962619820777719	289959	0.359731167818028	5	3	2	-6.92371553979755
chr12	11026107	11027505	0.128819169155906	20	0.098555501328466	0.950219832416452	54	0.311945564626277	8	7	1	-6.73509860610159
chr12	11027605	11030467	0.498720776526917	74	0.11901197986485	1.22147398647957	164	0.411380814419611	6	3	3	-6.73322791796451
chr12	11030618	11037867	0.267975346690244	48	0.106044147687957	0.752155565366977	206	0.282505653077665	4	3	1	-6.74796151663582
chr12	11037870	11072983	0.498801415983563	529	0.116553917430946	0.954191496266995	1510	0.292529544803239	6	3	3	-6.73752707626103
chr12	11073009	11077635	0.498651353966256	138	0.130007835290247	1.21776038230512	270	0.364708964258855	6	3	3	-6.73334518853223
chr12	11077636	11079182	0.448001440350553	95	0.0830267337779616	0.84076351027456	138	0.219947084025911	9	5	4	-6.74252638779988
chr12	11079854	11083322	0.200815032751022	40	0.0949814961736475	1.31346369916889	141	0.726943244169145	10	8	2	-6.73344642817805
chr12	11083334	22320821	0.344858901687162	7911	0.104695818754984	0.967383762398417	295788	0.358919462852932	5	3	2	-7.08680432566401
chr12	22321536	34694940	0.479682965718616	9710	0.0775437300730323	1.17024721244476	341897	0.413992787474682	6	3	3	-6.97820348995722
chr12	34699338	35475214	0.336369675653061	229	0.131082701944611	1.04910105033552	3530	1.25183942008655	6	4	2	-6.73370567449617
chr12	35509742	37260526	0.365194486616688	527	0.138728168114459	1.15284662331158	6315	0.943364829114736	6	4	2	-6.76697422066917
chr12	37260571	56550853	0.470858075445871	12809	0.0868436924368233	1.09091890066259	525146	0.394512537957573	6	3	3	-6.79985202536685
chr12	56558236	56558297	0.101144216698293	12	0.0111477678156987	2.03841946242944	13	0.215084866971156	10	9	1	-6.73359101084757
chr12	56570946	59539669	0.498868702618313	1609	0.0890245101849207	1.10441111489244	81056	0.393441327861751	6	3	3	-6.73477030661749
chr12	59543050	59543496	0.125590673294792	33	0.0555593628745894	1.11701597033799	46	0.629960436224156	8	7	1	-6.73310090249065
chr12	59556052	84615526	0.486056567456536	15795	0.0842517047226785	1.11444015769286	678487	0.399610335220751	6	3	3	-6.7906304233534
chr12	84615528	84615689	0.0989334087675187	11	0.144172876026728	0.419578238414666	14	0.128377812091353	10	9	1	-6.74569038122984
chr12	84616674	125088729	0.475521339132157	25523	0.0851906024131907	1.10025492895424	1098641	0.395624123802972	6	3	3	-6.79253452642552
chr12	125089963	125090384	0.10240321495738	9	0.0564220209177626	1.90757077221691	21	0.636550596500201	10	9	1	-6.73351172747963
chr12	125094039	132240922	0.496754369388931	7306	0.0848963046212874	1.21775024553122	198069	0.448231498138231	6	3	3	-6.98011724262512
chr12	132240982	132241779	0.330791004865097	13	0.168760982548601	3.50851988994867	148	2.65681590704497	18	12	6	-6.73318698249686
chr12	132243232	132381811	0.498888711743166	283	0.0908756015621148	1.29890190140293	4175	0.487727897386821	8	4	4	-6.7375543625166
chr12	132382317	132394526	0.16540862857768	27	0.127145585845518	1.34729799483456	369	0.561708412311835	6	5	1	-6.73427030153501
chr12	132397135	133264810	0.498849996146494	1008	0.0918508002818755	1.24176732034317	24829	0.468833697845457	6	3	3	-6.77238772426971
chr13	16000272	16165679	0.496147115125245	624	0.132463372307155	1.49888171250259	5051	0.640625559229173	8	4	4	-6.73376249895132
chr13	16165683	16227694	0.189462673691234	131	0.131017680222281	4.04851987327602	653	3.34064150167462	16	13	3	-6.73348376745589
chr13	16229019	17693049	0.413995346150363	2622	0.15140609052288	1.28945427872018	25757	1.01874985132964	7	4	3	-6.73889036209689
chr13	17704349	18046066	0.31838790843137	321	0.13873844132484	1.27735832727926	4286	1.2085936036316	6	4	2	-6.74399092025165
chr13	18047578	22942241	0.409807082323189	3392	0.10381876697682	1.00694342984936	119683	0.4320057722586	5	3	2	-6.89496287020189
chr13	22942638	22964751	0.301775832549845	129	0.0985582059558732	1.07412779050689	708	0.376309149128482	7	5	2	-6.75041946881752
chr13	22964782	24387687	0.498847702217653	1824	0.101171546820839	0.989930450018756	37003	0.3976673109199	6	3	3	-6.78397349608766
chr13	24387897	24389811	0.169292770101074	74	0.0752655535702699	0.997724547087313	128	0.240304002325106	6	5	1	-6.73343020802101
chr13	24389937	63029172	0.498918055584332	26978	0.10025701714627	0.970432173562629	972446	0.39766232450539	5	3	2	-7.81445756597689
chr13	63029289	63071125	0.376512923215516	334	0.0962643332744944	1.10215438340506	1491	0.409324580828403	8	5	3	-6.74459074080255
chr13	63072870	114352755	0.498924454464786	38549	0.101162360406012	0.956293674102215	1288663	0.390271965255703	5	3	2	-7.71400023862525
chr14	16024678	16403718	0.493982837535499	657	0.106806442588875	1.15787646926421	2502	0.333545278957022	6	3	3	-6.74209608760608
chr14	18224769	72503879	0.303523808819853	34118	0.112461867774039	1.15907211488777	1357797	0.522210105056312	6	4	2	-7.18152180544205
chr14	72504254	72881422	0.351751268154488	358	0.114245136505336	0.591806986399939	9802	0.198553894121372	3	2	1	-6.78136266157273
chr14	72881993	73519196	0.248638002198682	461	0.115900985590343	0.789307616856528	16817	0.293508324288573	4	3	1	-6.7614865107235
chr14	73528753	76334512	0.225051943933448	1317	0.102977658229157	0.750632843893741	74636	0.269841781131714	4	3	1	-6.79180856548106
chr14	76335577	78462680	0.225239810827461	1334	0.100977820286586	1.04676527098769	58000	0.36668597425102	6	5	1	-6.93766858116361
chr14	78463743	78727347	0.215840951673101	220	0.102767597717969	0.753740249264154	7095	0.249026448903242	4	3	1	-6.80635156908481
chr14	78727665	82558352	0.215018032525253	2177	0.101840903722303	1.02462834029428	102477	0.370223130251942	6	5	1	-6.92527903298524
chr14	82566330	83026939	0.234793916120293	356	0.107022414247895	0.792299099721497	12449	0.311777837041685	4	3	1	-6.76700408783896
chr14	83037998	105573828	0.225035208409979	10259	0.102290911539511	1.13742845139389	604171	0.42166895224078	6	5	1	-7.04297712533118
chr14	105574055	106259561	0.278818730623007	704	0.120149447186293	1.31406709928636	19152	0.529566860607101	7	5	2	-6.73688490299858
chr14	106260266	106366485	0.382736995319085	493	0.100202841284767	1.28630248380774	3529	0.394631786333767	8	5	3	-6.74244758079634
chr14	106366641	106832265	0.22125743287215	382	0.109983798328632	1.26825781938773	11295	0.475680413165748	8	6	2	-6.79845652241398
chr15	17024642	18911412	0.409724782332392	363	0.125041500074128	1.20018230056187	3474	0.598542028674195	7	4	3	-6.75774249093501
chr15	19043576	101980992	0.335824438129057	55620	0.107743834721041	1.03580224828747	2061922	0.403084807506308	6	4	2	-7.46910499469814
chr16	17386	34064699	0.343719034228322	25871	0.111632249643357	1.06138197231466	819025	0.424214638051592	6	4	2	-6.82406871533173
chr16	34064724	34099294	0.375951593950869	99	0.124722780620751	1.34713788578646	1721	0.449578446790308	8	5	3	-6.73364147392367
chr16	34102584	34574954	0.349428879263736	683	0.109004016146963	1.15509259021927	6687	0.459522935852792	6	4	2	-6.74952422677491
chr16	34575351	36312204	0.49875151007132	793	0.119660732011529	0.931737359767746	44162	0.335990655684646	6	3	3	-6.9552925366404
chr16	36314793	36317611	0.115887762566067	14	0.111028582598564	0.697405812290065	72	0.762071961363082	9	8	1	-6.73588519937296
chr16	36318286	36787992	0.372696673320373	105	0.127532047254496	1.16187014774438	714	0.746136953049142	8	5	3	-6.75861424652503
chr16	36901615	90201048	0.422112180102686	37028	0.108073295806306	0.939570181788919	1148586	0.356239413683462	5	3	2	-7.00407707716347
chr17	117165	323050	0.491327400703715	402	0.113796969565338	1.31293058226196	6011	0.66466363284817	8	4	4	-6.73941695016461
chr17	323506	21305005	0.498942341145022	17081	0.0789918621767004	1.14771802828005	589030	0.394037155168654	6	3	3	-6.9324593553216
chr17	21305037	21308948	0.318830935024273	42	0.117481807225783	1.1980507936299	167	0.393268447939657	6	4	2	-6.74300754581468
chr17	21309002	21667667	0.496484152783138	1292	0.102979383344152	1.22630031279107	11781	0.383253624446879	6	3	3	-6.75359659968789
chr17	21667713	21682110	0.459165187241292	174	0.076666708769881	1.32026047607727	690	0.348199267560911	11	6	5	-6.74732454768003
chr17	21682113	21684363	0.0527680448847906	30	0.110921578386372	1.10946129032326	59	0.371511515247409	18	17	1	-6.74494023733625
chr17	21684942	21841921	0.498775991876351	845	0.115416360902133	1.21394154945261	5038	0.366621815243202	6	3	3	-6.74103667791352
chr17	21844130	21877041	0.402508712597512	386	0.124359464516284	1.11533798834212	2099	0.320127702042387	5	3	2	-6.7411667548596
chr17	21877072	21878402	0.201700791570608	41	0.112097061600705	0.872985872526024	112	0.357012694491826	5	4	1	-6.73305216057071
chr17	21881476	21887240	0.305462275973636	22	0.119694524606513	1.29069383102131	276	0.417377655675505	10	7	3	-6.73641794540134
chr17	21894921	21896289	0.499289184314066	39	0.0930554011990045	0.882379402070246	81	0.395641119803051	4	2	2	-6.73325661505119
chr17	21896295	21904529	0.127145383224531	30	0.0500253269188052	0.97155397257076	44	0.229444262647236	8	7	1	-6.74858250986275
chr17	21906326	21906569	0.293287280920997	20	0.115188758132033	2.38423883013464	55	0.324238883960659	17	12	5	-6.73317409524859
chr17	21909744	21910324	0.49825988203621	24	0.139628693689547	0.724961711055472	35	0.212884246765721	4	2	2	-6.73312311827612
chr17	21917919	21921495	0.326045196878069	25	0.0626541565527247	2.14896260789216	41	0.64071609233389	12	8	4	-6.74177269529495
chr17	21921499	21981409	0.490483199046142	82	0.13310531994225	1.35224456534217	611	0.419820187191687	8	4	4	-6.73716528503429
chr17	21981488	21985486	0.127255897481741	19	0.135182743976463	1.97459000247829	124	0.889161857488252	8	7	1	-6.73337056524799
chr17	21986813	22130486	0.347098207573034	299	0.100030020970127	1.20753851359935	3140	0.408889235751699	6	4	2	-6.74874700189602
chr17	22130656	22744863	0.372669952539072	644	0.0875316083697787	1.18733810203899	17030	0.411105347347462	8	5	3	-6.82167532092383
chr17	22752885	23191648	0.438986244165149	105	0.141797782677167	1.16961392861339	2157	0.93925588520719	7	4	3	-6.73826114040433
chr17	23411982	25074734	0.309926061054434	35	0.157551554854196	1.5797552456572	363	2.41043440236025	10	7	3	-6.73856393412412
chr17	25101189	26341964	0.492376031182943	55	0.147650666073402	2.09046224182304	827	1.95332177791075	12	6	6	-6.73496409065318
chr17	26460154	26788458	0.496058089060205	461	0.124969358575828	1.00625088828793	6810	0.403864202595665	6	3	3	-6.74156476926031
chr17	26788461	26791211	0.14534241241023	58	0.0605885931216011	0.985072927329771	215	0.344013714515616	7	6	1	-6.73429099558995
chr17	26792042	26806317	0.491197925605305	81	0.0939159609227813	1.12183552961092	681	0.441686617598188	6	3	3	-6.73832894802139
chr17	26806458	26810361	0.420390954210454	106	0.104316945685889	1.07311007550916	247	0.305529239933534	7	4	3	-6.73763366192098
chr17	26810508	26811958	0.102829761884123	19	0.0457304587097174	1.16523595827252	75	0.285833453681061	10	9	1	-6.73630174077979
chr17	26812042	26867399	0.457858866144855	471	0.10403581212995	1.13820401893389	3105	0.320516731127991	7	4	3	-6.78357425350999
chr17	26867400	26940849	0.458717877204639	168	0.103040757146407	1.60902391226621	2232	0.479388504402228	11	6	5	-6.74293614591191
chr17	26943764	27008338	0.411936229518645	410	0.120490013428157	1.1355891708968	2557	0.362277203403902	7	4	3	-6.74855397987286
chr17	27008494	31925382	0.497024567699192	2762	0.0753795419839519	1.07606586768565	137312	0.368307298993385	6	3	3	-6.73825281043333
chr17	31962140	32135641	0.209181031932603	24	0.126919779525425	1.08145944675365	4802	0.378571123384781	5	4	1	-6.75695926660947
chr17	32169795	36154379	0.466348202765063	2934	0.0751520890753422	1.11778120060102	112273	0.373460643082375	6	3	3	-6.86083195945127
chr17	36155739	36450016	0.404761113317939	199	0.112838351768204	1.10338869976856	5008	0.382102720213507	5	3	2	-6.7784885345257
chr17	36450176	83243083	0.498949825214134	28061	0.0794850375049126	1.06482767058055	1288700	0.366121794641615	6	3	3	-6.85674675569856
chr18	10659	157966	0.345420543017632	331	0.121825006381301	1.23961068199336	4298	0.565069120571777	6	4	2	-6.74288954859012
chr18	158795	15410736	0.481960498722575	13769	0.0792100577586425	1.26516071943293	429333	0.45331374012364	7	4	3	-6.99352234842481
chr18	15467190	18493534	0.27374246379025	446	0.139907831608139	1.36910139282911	4810	1.22436664055235	7	5	2	-6.74435329634497
chr18	18518962	20958872	0.363907535500331	247	0.144654158877386	1.32478460740833	3662	1.05771167814437	8	5	3	-6.74804336003668
chr18	20960676	79771107	0.498957789505504	44616	0.0758561797792832	1.31534917320659	1642504	0.476291903974604	7	4	3	-7.3725784204872
chr18	79771177	79771447	0.128240251908342	12	0.135267047880939	5.17777594098907	64	2.53430417717574	8	7	1	-6.73324322834656
chr18	79771468	80261792	0.478116715742208	466	0.0950185066899889	1.39532301211025	14174	0.541598651423001	8	4	4	-6.76637820203783
chr19	75041	24908226	0.376587990044562	16925	0.109871799231719	1.04042772776327	628180	0.437005100318737	6	4	2	-6.99494721813429
chr19	27241144	58607249	0.309158893844169	26244	0.108665572780333	0.959370201238411	816740	0.383828518110143	5	3	2	-7.46546006923734
chr20	60601	144480	0.44239436962559	115	0.0855167020589838	0.70947887892611	2476	0.273017491304284	5	3	2	-6.91587126597891
chr20	147311	20281711	0.498921881366262	15525	0.0946842992498551	0.667666659208861	496219	0.262576340295668	4	2	2	-7.84271284993079
chr20	20282895	26077360	0.498873216263197	3724	0.0978973570672006	0.796554681303152	142337	0.302581470335574	4	2	2	-7.01957286832056
chr20	26078456	28045573	0.496077419528691	450	0.133062844807074	0.840013528799639	9215	0.414835242247141	4	2	2	-6.86892551671394
chr20	28105847	28318793	0.166729612197854	34	0.119185713920973	1.9267551866597	179	0.614405801656596	12	10	2	-6.73815552508388
chr20	28336941	28555790	0.346326252941588	142	0.137681933650211	0.796714590674956	1023	0.806857610804785	6	4	2	-6.75781775791829
chr20	28556042	28770769	0.498825653140549	1073	0.0986640485063649	0.977761545931592	5391	0.289354277808426	6	3	3	-6.7516255098574
chr20	28771554	28793145	0.372459930761421	286	0.10456531290062	0.870763419905827	1012	0.260518024801897	5	3	2	-6.77594330260585
chr20	28798751	29248661	0.387061658200271	2365	0.106984717613911	0.948476049008368	12149	0.278867595141295	5	3	2	-6.74828657521115
chr20	29256975	29268653	0.499123908167944	240	0.0695801495442466	0.966411597933785	744	0.200820709755799	6	3	3	-6.73568958694138
chr20	29268735	29268816	0.0848680592199121	9	0.0598660541913733	0.754036620969207	12	0.0634327966983145	12	11	1	-6.74671605574534
chr20	29268856	29288263	0.495416992282869	221	0.0634898385972179	0.883895358299316	744	0.284183027381362	4	2	2	-6.74152108451982
chr20	29288384	29288489	0.291057437267429	12	0.0253811848709737	0.445599669894515	15	0.0233845695970248	7	5	2	-6.87801857851273
chr20	29288638	29738190	0.496545014093407	2317	0.103303068404739	0.904292363029246	15310	0.282754975433501	6	3	3	-6.85058625248842
chr20	29739165	29742057	0.349511402589753	14	0.128311627011638	0.755973218736428	112	0.263013057937113	3	2	1	-6.74389820958328
chr20	29742097	29880563	0.498808237239429	869	0.107347438619926	0.933367226184979	5208	0.297636057391852	6	3	3	-6.75593199055369
chr20	29880834	29886351	0.380131615730876	109	0.108594937803195	0.957078997499308	380	0.257656484634938	8	5	3	-6.74291238779986
chr20	29886395	29889235	0.477721194963441	100	0.0581307225921965	1.07511725894712	195	0.289539509424609	19	10	9	-6.7633577042089
chr20	29889824	30138360	0.249600908735325	173	0.134451431095266	0.918820242303904	1459	0.399868879510201	4	3	1	-6.78280276121618
chr20	30148907	30186967	0.494625721116367	125	0.0950831337440066	0.848713121955337	1282	0.274571495372278	4	2	2	-6.74197255541145
chr20	30187381	30200328	0.323265053555352	88	0.125216927756854	0.738094088914761	444	0.217049845402709	3	2	1	-6.7524930245319
chr20	30200435	30750083	0.414090265954357	923	0.110108626434119	0.86721910056181	15086	0.289807383355765	5	3	2	-6.75138554665413
chr20	30812014	30813573	0.310573435837617	53	0.0940855229636833	1.23477482109544	121	0.231808397892167	13	9	4	-6.74077911951065
chr20	30813612	31001464	0.366522464098704	1484	0.0946084659455829	0.949974346097865	7521	0.271968775383315	5	3	2	-6.81181634654204
chr20	31052001	64331538	0.314966193561772	21083	0.106983242764874	0.792814231363569	878994	0.277930152202545	4	3	1	-8.37067014980822
chr21	5030521	5273483	0.491999414358454	397	0.106397873177694	1.10952221140144	3479	0.389029117665982	6	3	3	-6.73668485019005
chr21	5273529	5285252	0.0205327257183883	15	0.110840211028996	1.36729344758637	177	0.822449653098828	7	7	0	-6.75083582127674
chr21	5289724	5327822	0.402333548134027	391	0.122783331903069	1.04700820608642	1501	0.580949544614263	5	3	2	-6.7345096770147
chr21	5327949	5329333	0.37801541716017	22	0.155329505926129	1.71731093875073	74	0.535126846595671	8	5	3	-6.73329152654706
chr21	5329385	5393000	0.431006805816628	245	0.123099497764816	1.01251753020668	1595	0.467101139230765	7	4	3	-6.74235391428491
chr21	6125365	7235470	0.352655984622143	97	0.130953727957548	1.34988831481837	1713	0.679870415727194	8	5	3	-6.75885855286561
chr21	7235509	7261814	0.456423096383784	538	0.0888316057117608	1.10779416701309	1932	0.311429851039493	9	5	4	-6.76826145235672
chr21	7262514	7324128	0.196496692640893	146	0.10741829644413	1.10477561652712	1753	0.392313115179347	5	4	1	-6.74320359551524
chr21	7324482	8812193	0.369783030125409	1129	0.113139519690922	1.00868441457664	8889	0.372932173062497	6	4	2	-6.83231122962625
chr21	8812292	8815602	0.361212019070435	30	0.0804443192882327	0.680453095314491	72	0.258337933852721	11	7	4	-6.76801056066854
chr21	8816248	9037089	0.37254212916028	680	0.102910598800144	1.09958461684985	3407	0.305547176331972	6	4	2	-6.81656841080629
chr21	9037648	9042013	0.292829163015135	43	0.106858544888677	0.811005290054044	153	0.371350301520853	7	5	2	-6.73909984354752
chr21	9042100	10043556	0.493903379651711	1765	0.125760220497909	1.09406791471016	19529	0.530163329055476	6	3	3	-6.73445330391717
chr21	10044264	10438294	0.354371261864429	1206	0.100223109011146	1.24116749137483	10010	0.34824254469255	6	4	2	-6.79009099317466
chr21	10438412	10467321	0.380897040244409	290	0.0870621339346489	1.136865039005	1858	0.181188496514743	8	5	3	-6.76728114194401
chr21	10467458	10564985	0.339112156877426	267	0.108681670615907	1.2582521256814	3415	0.348024224733846	6	4	2	-6.74418912831471
chr21	10565746	10814535	0.489684470976805	1569	0.112510852298894	1.06176449638417	13294	0.222006508946823	6	3	3	-6.74034652590409
chr21	12966046	13517090	0.328612318898574	302	0.102736091919819	1.36157331755112	12772	0.491478550086634	9	6	3	-6.78002804578041
chr21	13518145	13917725	0.498805685358381	559	0.096412294935371	1.4083985182397	6698	0.54052621055107	8	4	4	-6.73394879629725
chr21	13918091	46699658	0.494701631603893	25915	0.0809375939241339	1.34081617690128	947698	0.450073246860733	8	4	4	-7.31229896124592
chr22	10557962	10775689	0.455058375825764	1098	0.1130732041018	1.0912357400527	5661	0.333402907222068	7	4	3	-6.79291221213226
chr22	10775691	11128943	0.498808934073187	937	0.104557482531419	1.18224846953573	5488	0.283074221794458	6	3	3	-6.75001328848976
chr22	11128973	12282425	0.498763497992261	2084	0.134542428226198	1.23208323693519	19739	0.60742716546054	6	3	3	-6.76057405556901
chr22	12282485	12706465	0.489171254200917	1956	0.123565807053978	1.07127230192831	10923	0.351105940200023	6	3	3	-6.7383412574051
chr22	12706477	12900852	0.441194068176839	270	0.126478986646238	0.996506229981959	1134	0.575718222946547	7	4	3	-6.75977326221108
chr22	15158909	50807831	0.323783725143024	25551	0.110162855581353	0.919828099670766	895059	0.353735938694718	5	3	2	-7.02966188347143
chrX	29938	3429621	0.474782824763294	3949	0.101457396553289	1.30208783892573	84730	0.584767493695576	8	4	4	-6.84149122670937
chrX	3524443	9302312	0.026380496079251	39	0.106806135625663	1.22981797656102	126555	0.661278523465705	7	7	0	-6.77481109263236
chrX	9388915	9414345	0.498578479246778	97	0.135342583489079	1.13065163352163	749	0.497891676890231	6	3	3	-6.73317319690489
chrX	9486611	60986088	0.0137987422757365	573	0.171575024257892	1.2146654441862	1099810	0.63524181611132	7	7	0	-6.89771911504836
chrX	61067377	62514955	0.312146374491357	111	0.112552827891347	1.27566537185903	965	0.773713552862928	7	5	2	-6.76443784462945
chrX	62611249	74167296	0.0211144032977306	138	0.180146222212237	1.23158935676416	253814	0.644751106525577	7	7	0	-6.75798742851224
chrX	74583034	74583402	0.353711398173247	28	0.0532359726413333	0.719965120216556	35	0.166249094266819	14	9	5	-6.74851145998641
chrX	74687480	89204511	0.0342828836479221	200	0.162249766436019	1.25332233997101	329342	0.65463959985786	7	7	0	-6.7622280261825
chrX	89204633	89207501	0.422140631833788	36	0.0892166793431356	1.24587266374172	164	0.644304880813712	7	4	3	-6.73634959092892
chrX	89229528	118295587	0.0234757969959041	383	0.139110695638595	1.23668902477098	643266	0.660954303388854	7	7	0	-6.78050862911221
chrX	118295602	120389539	0.498617380948597	92	0.138813284832062	1.17750027529176	46470	0.582668222725026	6	3	3	-6.75440760203306
chrX	120463994	136787033	0.0466750304059511	128	0.16111212212515	1.21693913258315	365793	0.632389007434487	7	7	0	-6.82848044161954
chrX	136873837	136978782	0.373166759702758	17	0.0637644447303096	1.2324184870435	2496	0.563305686122123	8	5	3	-6.73912279465936
chrX	137223946	140136499	0.00844648741553378	23	0.130961766137004	1.22733316072714	66285	0.643522312030148	7	7	0	-6.74026781128274
chrX	140215588	141906091	0.0665295900837475	60	0.175269445514823	1.24297955135555	34417	0.663143706833216	7	7	0	-6.81593626245935
chrX	142019875	155672893	0.0179477059949842	120	0.157324152645429	1.24381755381266	291877	0.660113337182285	7	7	0	-6.74942438147347
chrX	155703852	156029560	0.498852699660391	373	0.0893972602832763	1.31963397387757	9395	0.472900989494949	8	4	4	-6.74131360321733
chrY	2785817	3852852	0.148298384655466	200	0.12393777981847	1.30357239427995	22544	0.753360376895751	7	6	1	-6.73444442500105
chrY	3853113	6535237	0.489540484924794	143	0.167350010757872	1.31507505689886	50659	0.747645583455549	8	4	4	-6.76420106141971
chrY	6535545	8978069	0.0880800650963978	47	0.147235955041506	1.35120916201007	53324	0.724648198959639	8	7	1	-6.78736872649691
chrY	9108589	10107865	0.490510488153554	153	0.160692088960286	1.34941653381306	14359	0.742803738958398	8	4	4	-6.74115128281518
chrY	10108374	10114694	0.498830899747194	24	0.109145959978875	1.06048837985078	175	0.679544226809761	6	3	3	-6.73310529333041
chrY	10114709	10224335	0.445389502335344	207	0.141698309479796	1.3686516778571	2962	0.691889979143586	9	5	4	-6.737394194078
chrY	10224365	10244495	0.361391146989209	28	0.107255831972268	1.33572636658286	560	0.592166514315518	11	7	4	-6.73892911963331
chrY	10624833	10624986	0.358167318786125	11	0.0652109862467416	1.61928536843495	14	0.0652491421357442	14	9	5	-6.73750203854167
chrY	10625480	10625610	0.0275327535643255	14	0.0221731448299142	3.06919897715874	17	0.769318166415216	1	1	0	-7.09132012795901
chrY	10627616	10693991	0.354789903317035	496	0.128020613116396	1.50319984715231	2545	0.825729764319725	11	7	4	-6.74077711847292
chrY	10744232	11086559	0.40069696704309	831	0.147238078270165	1.47834888753274	14047	0.795763187328543	10	6	4	-6.74675825729195
chrY	11087782	11095492	0.1613727277826	48	0.132340655892767	1.24206325935107	266	0.602070913507266	6	5	1	-6.73465182849291
chrY	11095511	11186734	0.419899716554319	402	0.121270410652578	1.3797306871461	2907	0.594851633788158	7	4	3	-6.73725428519177
chrY	11190145	11195274	0.138853230809434	17	0.100921416720839	1.42679374129125	151	0.767623985857958	7	6	1	-6.73458914743693
chrY	11196279	11325551	0.352429767557181	891	0.11976419753893	1.33472752289696	7138	0.56207264720555	8	5	3	-6.75665125437547
chrY	11325594	11346635	0.334803626505241	286	0.129841832567476	1.99773564249871	1841	0.687667616174243	12	8	4	-6.73328132871985
chrY	11346980	12369662	0.483786175802453	1369	0.136278786794851	1.36103613996861	26241	0.747143452031979	8	4	4	-6.74628873675042
