chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr2	48890570	49013593	0.0225153717433664	114	0.171348884747758	1.75998924730375	3327	0.835672747513299	12	12	0	-6.74348822637957
chr2	49014710	49967910	0.00171289851641182	584	0.0571758386568722	1.78706519190777	24900	0.902330819278807	12	12	0	-6.73379461662743
chr2	49973610	50213038	0.332805766840897	314	0.109786982000325	1.80103650889591	6200	0.839916650508798	12	8	4	-6.73306462849638
chr2	50215742	51458135	0.000741972019844606	591	0.112265830648483	1.82970148126732	32670	0.842241350973077	12	12	0	-6.73308916099407
chr2	51458352	51520150	0.321027094388425	127	0.148344728943007	1.74126907063376	1722	0.650190788653971	12	8	4	-6.7373251530986
chr2	51520595	52237089	0.00530245502855292	269	0.169716944932154	1.83601922578409	18815	0.880799022576394	12	12	0	-6.7336609268333
chr2	52237893	52254924	0.339991337271071	18	0.0739705823880246	2.0091400553103	439	0.913019511904127	12	8	4	-6.73800731333231
chr2	52267751	52476618	0.00239227013511878	32	0.10534455277036	1.84028451416485	5522	0.789334159990028	12	12	0	-6.73336522462672
chr2	52476690	52628509	0.409452268007132	73	0.121747283606038	1.85168440549197	3129	0.947527283693729	12	7	5	-6.73516713863334
chr2	52629493	52800922	0.00334431906586585	264	0.162902891846367	1.76531138146113	4702	0.894146840449393	12	12	0	-6.73339994226173
chr2	52800988	53263226	0.000791224517110833	562	0.0116808615967282	1.76517829882663	12383	0.83719935089246	12	12	0	-6.7361441558631
chr2	53263533	53266121	0.304351837072714	14	0.105845860352903	1.70785418541835	73	0.623682311414053	13	9	4	-6.7337092887485
chr2	53268066	53279355	-0.00298151111405176	15	0	2.01171261618571	301	1.31101034396886	1	1	0	-Inf
chr2	53281551	53329227	0.351166806263587	85	0.111900322040775	1.84844468551931	1334	0.766239501744837	14	9	5	-6.73567272875858
chr2	53330955	53626019	0.0045195952996826	243	0.163179844653643	1.82630587362428	8033	0.919145620517855	12	12	0	-6.73349293507937
chr2	53627901	53632870	0.345681724984009	13	0.0959668746268264	1.71906312024779	130	1.12958816419601	20	13	7	-6.73499696120258
chr2	53634290	53961932	-6.73217697066963e-05	313	0.0171830959359043	1.85504901024691	8794	0.865693182720333	12	12	0	-6.73313747006024
chr2	53965020	54113331	0.00848469991651568	136	0.153031111472247	1.91682290156432	4257	1.00569168837853	13	13	0	-6.7349420986378
chr2	54113961	54185402	0.325960896553554	56	0.141318502524773	1.93761444662237	2008	0.951071158000301	12	8	4	-6.73484988830437
chr2	54193463	54865876	0.0064928030764434	220	0.159361398051332	1.88002403028271	18206	0.865158198813768	12	12	0	-6.73460378053644
chr2	54870412	54966053	0.332450463973673	94	0.114837597322764	1.88445629817941	2651	0.826149006327594	12	8	4	-6.73316882700228
chr2	54967893	55144584	0.340608906878432	169	0.173113540896436	1.91474215139534	4907	0.771314468996822	12	8	4	-6.73455376551691
chr2	55176546	55791708	0.013405706818625	134	0.130666811904796	1.892658764031	17278	0.857797951266765	12	12	0	-6.74011916123652
chr2	55793059	55807941	0.338442394772311	35	0.141128631950793	2.02709595768652	426	0.845866171934412	12	8	4	-6.73396171065265
chr2	55809091	56039062	0.00694602038496051	100	0.150982995898562	1.92046581359913	6139	0.901746948045277	13	13	0	-6.73441409536115
chr2	56040047	56113341	0.331143036475455	67	0.158442374316958	1.78398174602013	1965	0.699662731154255	12	8	4	-6.73317918097096
chr2	56113933	56274553	0.00355841377803018	81	0.0876507819012542	1.76573196513827	4288	0.725501424231457	12	12	0	-6.73418284790088
chr2	56274686	56347613	0.349598942849825	53	0.144628599471875	1.69748283325272	1934	0.784491142716439	14	9	5	-6.73821224070836
chr2	56351097	57470983	0.00263983292413555	369	0.1019532457211	1.8173190057196	29690	0.871256664863243	12	12	0	-6.7334331580744
chr2	57471796	57511431	0.32740945306812	80	0.133519685174561	1.9202286823971	1101	1.06634790156573	12	8	4	-6.7342713462885
chr2	57511561	58858596	0.00164838171404441	956	0.0586935409086679	1.88221479696795	35012	0.858781988790147	12	12	0	-6.73476352980439
chr2	58862494	58956304	0.498353689635031	49	0.179727583447006	1.73366417210256	2413	0.71059696302257	12	6	6	-6.73334001741536
chr2	58960072	59344554	0.00386147684032445	264	0.124682406538726	1.80815193616685	9954	0.831084575484097	12	12	0	-6.7336181107542
chr2	59347474	59512640	0.00987454004206023	128	0.178113967920558	1.73850492154773	4208	0.995027036866681	11	11	0	-6.73504571764658
chr2	59513349	59562308	0.00342445901062416	67	0.0827199041454732	1.66056518509207	1253	0.701698968283708	11	11	0	-6.73405897057594
chr2	59563214	59636586	0.327849336594919	77	0.159928541587227	1.75255547733419	1938	0.852423171732751	12	8	4	-6.7338201262664
chr2	59638416	59671206	0.000944651935397944	43	0.0724804017502232	1.78656346114043	867	0.659658852723916	12	12	0	-6.73314667520372
chr2	59673914	60259507	0.00339579531419198	296	0.178496645617122	1.72354935618884	15318	0.856591687348412	11	11	0	-6.73376412125702
chr2	60259801	60300594	0.395157944022711	53	0.162825761451198	1.61409189905623	1071	0.607516185395795	10	6	4	-6.73381984659057
chr2	60301891	60843684	0.003161516482317	325	0.121384710796684	1.71387279755254	14688	0.805176749498982	11	11	0	-6.733808686208
chr2	60844167	60868110	0.498337528289901	31	0.17718850298876	1.74168642550149	678	0.732092645211278	12	6	6	-6.7331336716517
chr2	60868370	61631398	0.00408537662240915	350	0.124219772396658	1.86999948840343	20901	0.862094572816621	12	12	0	-6.73414136422196
chr2	61632113	61784205	0.372801315195219	141	0.173911702433048	1.83252950721221	4302	0.804811048453479	11	7	4	-6.73594492787966
chr2	61785662	62492447	0.00149828281239028	563	0.122554387040918	1.76771089615452	19261	0.793091648599461	12	12	0	-6.73368027128529
chr2	62492906	63058020	0.0128616501705259	158	0.177313379836468	1.8265690823984	14883	0.840481643512833	12	12	0	-6.736192307399
chr2	63086715	64153963	0.00309726575399338	50	0.0174884685039098	1.85823810783885	28440	0.837395004002516	12	12	0	-6.75219679406887
chr2	64191494	64259365	0.340814208066475	48	0.142392300971248	1.80980874961356	1873	0.814256284361963	12	8	4	-6.73468708391555
chr2	64277829	64903951	0.00431441073731226	240	0.150590127808714	1.84246549661441	17102	0.793889785013882	12	12	0	-6.73361643349422
chr2	64904154	64997514	0.321345936286564	84	0.142553322149173	1.86527873861486	2551	0.77969898744849	12	8	4	-6.73732650710209
chr2	65001102	66122817	0.0023316961209276	650	0.100857722825992	1.79602703083344	30442	0.969395462033869	12	12	0	-6.73347054129363
chr2	66122929	66186644	0.335601709651785	107	0.161937970734848	1.73705826087953	1721	0.786276738283996	12	8	4	-6.73328021386222
chr2	66187433	66306422	-0.000396969554730064	117	0.0339592342424419	1.78059747333063	3114	1.13617069328237	12	12	0	-6.73313746734573
chr2	66309140	66327714	0.421405443409749	19	0.115614958865409	1.95618560825971	495	0.740882583628197	12	7	5	-6.73414416115887
chr2	66338819	67973165	0.000286950830987454	768	0.107586445053381	1.8684045982516	43282	0.826267706120614	12	12	0	-6.73404670660262
chr2	67973287	68024662	0.312815497910059	73	0.1095048232572	1.79789928339144	1377	0.76331123494847	13	9	4	-6.7347900446183
chr2	68032925	68607168	0.00878308013873796	33	0.123052611007478	1.87624382982657	15239	0.880265895673832	12	12	0	-6.73650514730079
chr2	68607172	68692373	0.351638552129827	109	0.167243064458835	1.68152577006008	2267	0.685152440265933	11	7	4	-6.73612329902972
chr2	68693578	68742772	0.38414613538112	89	0.0803134834132945	1.73833643634176	1371	0.640026858854416	13	8	5	-6.7341874809029
chr2	68744941	68773604	0.0018260542195756	50	0.0637445924077054	1.74927409094146	783	0.608942602588695	12	12	0	-6.73359378873444
chr2	68775628	68804646	0.444548744359	52	0.1839758779847	1.77936875615324	800	0.63971996916517	11	6	5	-6.73497902254067
chr2	68810256	70424274	0.00353865274904286	526	0.145184606715585	1.83394938054416	44134	0.802394641609992	12	12	0	-6.73348102082607
chr2	70428136	70445995	0.360546752028295	40	0.137829323570485	1.81709575829048	466	1.46398891275354	11	7	4	-6.73336793795585
chr2	70446211	70543374	0.00397049432938323	74	0.0796879372642285	1.81753425341517	2581	0.877454419020013	12	12	0	-6.73451898783839
chr2	70544389	70712084	0.367260799987647	137	0.168989206682251	1.70409673706298	4681	0.765751484270242	11	7	4	-6.7333851575877
chr2	70712452	71378015	0.0070219192338441	519	0.166244653803601	1.736391226907	18357	0.811556987603086	11	11	0	-6.73508409635741
chr2	71381065	71549980	0.0132288322725849	165	0.0883253501531401	2.24688562490069	4881	0.937088376004976	15	15	0	-6.74647593017287
chr2	71552204	71633763	0.432388325440327	81	0.181264944041234	1.6113568697716	2358	0.702894735146577	9	5	4	-6.73841842202911
chr2	71634457	71807532	0.00675212512505724	73	0.120299357072365	1.61977477654019	4689	0.97558076278283	11	11	0	-6.73501254560964
chr2	71807920	71899290	0.35185675050024	76	0.137813542990444	1.60476324372751	2359	0.618483329276489	11	7	4	-6.73762299690643
chr2	71919807	73414198	0.000670276296113659	389	0.052473092374754	1.79272894175617	39266	0.833354175778224	12	12	0	-6.73341004569133
chr2	73414944	73676571	0.321900181330006	209	0.16921302178831	1.81489927554583	7218	0.804647189191229	12	8	4	-6.73576913760937
chr2	73677582	73889409	0.00785212034785854	80	0.132885931263803	1.79876373407212	5284	1.26150154193964	12	12	0	-6.73513434482424
chr2	73891484	73914286	0.315645357454584	45	0.0885314074270261	1.88645872161927	687	0.922572842745349	16	11	5	-6.73480360201215
chr2	73916085	74133986	0.00284356445074141	157	0.0404773543792133	1.76211854495947	6034	0.756022996029247	12	12	0	-6.73622376924838
chr2	74133994	74219361	0.324071084296164	66	0.146469984673504	1.75140734680566	2318	0.826453709403999	12	8	4	-6.73553698822459
chr2	74268001	74514799	0.00439269408883236	128	0.0309262362180427	1.81101055812663	6788	0.90134255348455	12	12	0	-6.74511413916602
chr2	74518953	74834746	0.344545022218104	163	0.127127443464302	1.85110823135481	8617	0.77102006580078	12	8	4	-6.73778774518061
chr2	74835601	74888599	0.0237282660972956	52	0.18366028298876	1.75058091554555	1440	0.733663670017611	12	12	0	-6.74311602335546
chr2	74888887	75237211	-0.000656708744093071	204	0.0972596771463339	1.82317124971927	9320	0.89954023981134	12	12	0	-6.73305816149189
chr2	75238433	75264642	0.353558684057889	28	0.0863429240244997	1.9227944116656	697	0.671401067023291	14	9	5	-6.73440464029112
chr2	75265843	75420628	0.00475652662325166	143	0.0929378417589338	1.84590627473979	4289	0.856891045555548	12	12	0	-6.73462730274028
chr2	75430578	75833994	0.00502376243944247	302	0.160342633595347	1.8584765435225	10919	0.893754817647974	12	12	0	-6.73375520062261
chr2	75834118	75877531	0.380306408432162	70	0.126094919717124	1.75296784023384	1188	0.821776838225627	13	8	5	-6.73426061807756
chr2	75879681	77258407	-0.000330299453297989	1294	0.0807861237830076	1.77261598314728	36581	0.860513927091844	12	12	0	-6.73379910478078
chr2	77269585	77299084	0.336779771745418	44	0.117012142265801	1.83112241541434	769	0.80349782334274	12	8	4	-6.73355131297541
chr2	77299278	77694296	0.0034640842891564	322	0.16552849260981	1.78975143024906	10293	0.8947939199893	12	12	0	-6.73337261586144
chr2	77695723	78779854	0.00131640086335866	679	0.0882224023653827	1.70439033353392	27726	0.852198657618878	11	11	0	-6.7335846319267
chr2	78779878	78820079	0.01922255300509	27	0.165975678718076	1.81341118802308	1026	0.822087040093133	12	12	0	-6.74106727677082
chr2	78826316	79016974	0.00366482238533078	273	0.127041954948643	1.7040443658609	5138	0.708513680461529	11	11	0	-6.7336341865066
chr2	79017019	79033171	0.392401125332064	29	0.133003648233234	1.82796404326339	411	0.694432015577974	13	8	5	-6.73519918006025
chr2	79033894	79096665	0.00280423906164157	91	0.0422482661788149	1.6654329904377	1708	0.721904837728841	11	11	0	-6.73567211215773
chr2	79096762	79139675	0.349217068916955	44	0.144584121471959	1.81677099873848	1073	0.96153797589548	14	9	5	-6.73550652995279
chr2	79140274	79684764	0.00176105501262158	395	0.144668448778459	1.75698984092569	14366	0.876489651147088	12	12	0	-6.73363736512893
chr2	79685445	80746962	0.00239028960030341	472	0.078873836377127	1.81963576903462	27646	0.895528115149762	12	12	0	-6.73358072628439
chr2	80747365	80872131	0.0374487286431577	69	0.158286315089957	1.90629769334537	3254	0.835925158311247	17	16	1	-6.75368489083153
chr2	80873665	80955660	0.354500241965631	94	0.145974927959463	1.90912852258363	2102	0.952194075269673	14	9	5	-6.73383635049259
chr2	80956388	81057686	0.00887972232241124	84	0.122022018178083	1.88977235287557	2645	0.842630074731629	12	12	0	-6.7363285848234
chr2	81059869	81385944	0.338460917790688	342	0.133297471929162	1.87803053080582	8458	0.843087781646208	12	8	4	-6.73419390764323
chr2	81386035	81739457	0.0126514862497996	46	0.155705235267974	1.90130159796814	9054	0.905391611235211	13	13	0	-6.73732418267024
chr2	81751483	81805366	0.350925057440463	138	0.145140352738369	1.89462735831258	1529	0.795092221326312	14	9	5	-6.73479124832801
chr2	81805819	82220120	0.00878149772163461	152	0.156956017126786	1.83905510153458	11479	0.846974305135481	12	12	0	-6.7349471348059
chr2	82221012	83378645	0.00205739222647849	945	0.0298616415729548	1.84047877274394	29611	0.865569701984088	12	12	0	-6.73599901561853
chr2	83378870	83410422	0.298145161412972	29	0.149261177185423	1.72366219105311	819	0.710045047469638	10	7	3	-6.73373986886357
chr2	83410668	83661026	0.00114516694580968	389	0.111386179303184	1.8567582065213	6675	0.840842616372856	12	12	0	-6.73318071795219
chr2	83661998	83803251	0.346494605472759	164	0.171944929029279	1.90087934767918	3727	0.941719558348869	14	9	5	-6.7364936934622
chr2	83803842	85090592	0.00255645913684677	790	0.0426786485127296	1.81497363329647	34205	0.779405056856483	12	12	0	-6.73518945323814
chr2	85091816	85139848	0.315697076516138	61	0.107165264843936	1.72682025107524	1363	0.687984395096558	13	9	4	-6.73744089336531
chr2	85172039	85918906	0.000977283012180086	616	0.103755289131209	1.76262488481377	21112	0.783208369685784	12	12	0	-6.73381814587427
chr2	85920000	86007422	0.00590636462986188	128	0.179473611745549	1.76559735235414	2472	0.782006862027822	12	12	0	-6.73375687239051
chr2	86008667	87188263	0.000839405243725555	842	0.0654882476336077	1.78549249313538	27961	0.99486692499153	12	12	0	-6.73338197165061
chr2	87189453	87440524	0.352956738813584	344	0.14222149804228	1.70042994982766	8393	0.956860829053874	11	7	4	-6.73647274374941
chr2	87440686	88771373	0.00427164193511931	508	0.142564468194811	1.75291408391909	30567	1.0778804743388	12	12	0	-6.73452172160787
chr2	88772705	88954060	0.271006200695636	366	0.121337095606691	1.73640106460062	5236	0.830477243268671	11	8	3	-6.7334066144739
chr2	88954376	88990358	0.0706148172342776	22	0.0798710134396627	1.62848279772335	1008	0.67615121909406	14	13	1	-6.73640715690566
chr2	88997464	89003629	0.340058497703493	160	0.0864698840128456	1.32406198094613	331	0.379408752464264	9	6	3	-6.73668021493636
chr2	89006487	89026351	0.152802135800012	19	0.0937296410642604	1.76495755898072	575	0.788941640224452	13	11	2	-6.73333772893976
chr2	89033295	89048436	0.0780447842360463	37	0.154338625792157	1.59069829433836	564	0.439498053860555	12	11	1	-6.73458301285318
chr2	89048555	89539438	0.0376746834589227	53	0.124879230483278	1.71456385862579	6124	1.37488021255809	16	15	1	-6.7753564471385
chr2	89540027	89684255	0.0478608813496905	107	0.171036873912325	1.64152798025189	3505	0.855850693453204	14	13	1	-6.75219652938934
chr2	89684259	89842065	0.498548804845622	222	0.180572813424912	1.51629862535075	4881	0.536131956812832	10	5	5	-6.73306847717935
chr2	89842362	90215277	0.0397110492662734	245	0.134074959559431	1.62703567273779	8198	1.11350672760258	15	14	1	-6.77735800617536
chr2	90216277	90357814	0.244075719858635	255	0.149795749158501	1.57842491441805	3532	1.14582001315469	12	9	3	-6.73527390689178
chr2	90358378	90360802	0.152629233839648	14	0.117906556407844	3.6052565556065	80	1.86749387333142	13	11	2	-6.73324568196897
chr2	90360815	91407143	0.498652302776157	359	0.137157190457735	2.63963219816644	4953	0.753663850644659	18	9	9	-6.73431706216222
chr2	91407155	91421853	0.488959495649595	262	0.1226717482882	1.55550486980881	789	0.435360451447272	10	5	5	-6.73791630643223
chr2	91421886	91899823	0.341433063269757	846	0.152655777909057	1.58228278254181	13899	0.81487864161075	12	8	4	-6.7431299495379
chr2	91901376	92189871	0.081749919371491	470	0.0891637463354503	1.39930981060936	4361	0.667183187857019	11	10	1	-6.75131287438523
chr2	92192776	93898784	0.0158758304514722	903	0.163079857767682	2.50946542840075	11488	6.15923507052266	17	17	0	-6.73872989083306
chr2	93902574	94182751	0.0210722181699892	120	0.163431197243651	2.3544657128807	1841	5.1148336735223	16	16	0	-6.74299366728206
chr2	94189339	94519485	0.49846340377038	147	0.161598484719758	1.32045216241371	4154	0.391162438912032	8	4	4	-6.74240329761005
chr2	94519591	94569051	0.422503001202962	327	0.128808267307059	1.11958008837427	1851	0.484465550409104	7	4	3	-6.73472196316046
chr2	94569053	95186788	0.00294223313603326	138	0.063177843949824	1.1731383164982	15956	0.427693513530065	8	8	0	-6.73658781516977
chr2	95191591	95191987	0.439715430111147	18	0.0894673599517278	1.36322374140575	33	0.178464971947218	9	5	4	-6.73470560738522
chr2	95193104	95934593	0.00897962954578735	166	0.119989918190337	1.44345996973029	16155	0.739259539566091	10	10	0	-6.73835526623161
chr2	95934607	95959732	0.496052652475288	178	0.152408403621055	1.23627967152365	885	0.498142820921918	8	4	4	-6.733454205005
chr2	95959805	97063902	0.0015836655615506	402	0.100235616427052	1.50040407967036	29620	0.659049433260628	10	10	0	-6.73334679131264
chr2	97067285	97068280	0.373602513280179	28	0.108953287160456	2.04898858117363	62	0.482539939519098	16	10	6	-6.73320154423954
chr2	97068657	97141936	0.00535775667703531	55	0.0240767291983128	1.44107024418723	1864	0.667550080960574	10	10	0	-6.76284972835794
chr2	97141962	97169652	0.394589052266278	161	0.155433063372762	1.27482380975665	904	0.658761269055863	10	6	4	-6.73490765101231
chr2	97171264	97266500	0.00166869338924303	80	0.121049513878109	2.97131482092858	2175	4.20305998594345	20	20	0	-6.73314508040026
chr2	97267805	97707180	0.00186116460890756	160	0.0079280148720421	1.666738477427	4973	2.15067326165212	11	11	0	-6.76591562078944
chr2	97708984	98334268	0.005605231748814	366	0.170202416755349	1.68308791242821	16561	0.70648761229201	11	11	0	-6.73374280124971
chr2	98356499	98360647	0.42710703856559	25	0.12161739184837	1.43848726759954	127	0.377105196641247	7	4	3	-6.73473428596366
chr2	98361510	98825234	0.00108575200058136	395	0.0487564447175667	1.60543543711816	12135	0.73303541139204	11	11	0	-6.73407970944998
chr2	98827876	98935263	0.0148596009927872	114	0.176142576968795	1.57316976830459	2923	0.656405359234594	10	10	0	-6.73750021514326
chr2	98936641	99198683	0.319851477459394	288	0.13099580296485	1.66434583448849	6995	0.669521238648756	12	8	4	-6.74216135051648
chr2	99202149	99587587	0.00318526300832112	283	0.170342736258125	1.72116868457211	10402	0.786386862599223	11	11	0	-6.73361021365567
chr2	99589036	99855992	0.363004948529568	257	0.144471772294899	1.72276943943887	7192	0.700183684763981	11	7	4	-6.73338445383938
chr2	99856371	100841529	0.000899982327627502	766	0.0346222009493934	1.75561158444735	26683	0.756093095391502	12	12	0	-6.73475351233813
chr2	100844633	100855245	0.426582132787637	14	0.160540638790609	1.76478582484522	295	0.670516430035146	14	8	6	-6.73360468109231
chr2	100855479	101584422	0.00261616460389863	268	0.101956028518943	1.77908611134417	20177	0.82644967636631	12	12	0	-6.73374688325265
chr2	101586816	101618419	0.355265554740707	42	0.177361349227411	1.71214346915743	873	0.688135416050395	11	7	4	-6.73439346959005
chr2	101619438	101673501	-0.00189166693218756	69	0	1.80832894668154	1541	0.733392765339067	1	1	0	-Inf
chr2	101674367	101829265	0.323206022905505	97	0.139648588634329	1.757237079323	4141	0.770105176158259	12	8	4	-6.73637318400489
chr2	101845219	102002766	0.0125478297321314	95	0.149772890407469	1.74121277137498	4170	0.759571253196601	11	11	0	-6.73754195453321
chr2	102002782	102047362	0.362766119259058	92	0.107250194760469	1.77415609711648	1225	0.825393117463032	11	7	4	-6.73321920625919
chr2	102048346	102243614	0.00169037210769873	149	0	1.76680130115438	5247	0.715143323010273	1	1	0	-Inf
chr2	102243951	102262431	0.320682318884937	26	0.117525466961912	1.88410475338749	495	1.21659101689612	19	13	6	-6.7354198331013
chr2	102263004	102350089	0.00482007754421765	94	0.0843264619491102	1.81647727348289	2317	0.951711907462506	12	12	0	-6.73498957747986
chr2	102350323	102560338	0.343384745680349	370	0.16495276265959	1.73407214790555	5846	0.709705112992977	12	8	4	-6.73583446800947
chr2	102563483	103774390	0.0022230969293337	475	0.0960228127273327	1.65288809008145	30841	0.729791417003743	11	11	0	-6.73346165596223
chr2	103775258	103830618	0.311078453672263	55	0.130969045614187	1.65693869983701	1414	0.748285852796211	13	9	4	-6.7352180185318
chr2	103831906	104986075	0.00236201415763332	509	0.10432374962073	1.65648670518973	30034	0.747161855596528	11	11	0	-6.73339496569411
chr2	104989738	105423605	0.347216923673758	380	0.174501437851521	1.74638583395566	11764	0.743465657500783	12	8	4	-6.7376161899051
chr2	105426445	110840788	0.000194194021751498	1670	0.122290427041725	1.7550656822085	127756	0.970203210383832	12	12	0	-6.73750643381505
chr2	110841381	111537605	0.0087203410075205	482	0.160462345378276	1.6983576184991	17810	0.995808123446103	11	11	0	-6.73493990466481
chr2	111543268	111604891	0.360090576210393	61	0.158250764205373	2.15329026674677	1467	2.61262110843257	14	9	5	-6.73323900332235
chr2	111606343	112290575	0.00181466912090406	326	0.0635887376091984	1.72691128326178	18151	0.764204111576398	11	11	0	-6.73437032114172
chr2	112346368	113530875	0.00605509144487959	651	0.166812502028589	1.76470460200673	31748	1.41255754629029	12	12	0	-6.73415250799981
chr2	113530986	113601907	0.312296640204689	244	0.132688224595731	1.26294693784827	2153	0.611224380993162	10	7	3	-6.74198029605
chr2	113603195	114672233	0.00346512732179827	471	0.0986279047475226	1.66299516909615	27654	0.755501837349254	11	11	0	-6.73377967960456
chr2	114673335	114858977	0.348219096135907	89	0.145936956423845	1.64611500852354	4778	0.655296896178186	11	7	4	-6.73976308483175
chr2	114860050	114991072	0.0175741382126585	89	0.169979180663515	1.66963501198652	3404	0.805255882521105	11	11	0	-6.73943670928391
chr2	114992357	116659990	0.000908411455624036	203	0.0528430911667362	1.68622714044229	43056	0.864012681915693	11	11	0	-6.7333684841872
chr2	116663825	116723009	0.41054964382418	55	0.132245545010349	1.65196427087414	1539	0.70141282735504	12	7	5	-6.73498613341217
chr2	116727028	117037336	0.00197103283132949	351	0.0718367448883781	1.65102708153892	7959	0.754278636115437	11	11	0	-6.73351490365818
chr2	117044518	117897351	0.00300370480961121	350	0.171162092950037	1.65599431613628	21550	0.752017364165572	11	11	0	-6.73326031947299
chr2	117898633	119693702	9.70493974850051e-06	918	0.109351511947566	1.62846349624775	47288	0.740205320342771	11	11	0	-6.73415060599538
chr2	119693924	119996147	0.0235777626043276	69	0.162998882050989	1.82160463937401	8087	0.837735717985105	12	12	0	-6.74555803999679
chr2	120013132	120313235	0.335294272343221	290	0.115881396604408	1.78255218195601	8119	0.731596513120799	12	8	4	-6.73334267644141
chr2	120316287	120596082	0.0122674657478368	178	0.164344223618384	1.6860002289533	7759	0.732406803283918	11	11	0	-6.7364077633318
chr2	120597817	120739638	0.000217332551602389	144	0.00333333333333333	1.76028119458105	3921	0.96442601192134	12	12	0	-6.73567921003966
chr2	120741069	120790226	0.378661197526298	37	0.167329658801764	1.75291971382084	1381	0.694005904100219	13	8	5	-6.73463164176003
chr2	120810351	120943301	0.0237804562640491	52	0.131563040822289	1.69999555737311	3670	0.701978807290871	11	11	0	-6.7526281133101
chr2	120947027	121058635	0.336046673576794	128	0.0972563680156041	1.71297386329332	3072	0.7365862552001	12	8	4	-6.73394541955256
chr2	121060056	121143225	0.000505780403326828	132	0.0658729965697334	1.68197232022319	2393	0.847750789166292	11	11	0	-6.73307005219517
chr2	121143550	121171690	0.329767651492593	20	0.107096906437213	1.68796414745685	798	0.712768622704132	12	8	4	-6.73388170834609
chr2	121175435	121510263	0.00311006524727564	280	0.119087404542357	1.65462230084128	9083	0.749277750939486	11	11	0	-6.73346150713422
chr2	121516021	121716146	0.00466319173072366	272	0.176669775184833	1.68664729712615	5703	0.70659756699775	11	11	0	-6.73347801135508
chr2	121716364	121811905	0.338533265890269	74	0.138771152631466	1.64750675869575	2610	0.658980389644972	12	8	4	-6.73517255156014
chr2	121813292	121896308	0.021777295959566	76	0.141215238852648	1.54706472898145	2414	0.642288459374146	10	10	0	-6.74731400845085
chr2	121897889	121992303	0.354959432218049	168	0.155304507403874	1.63301554805442	2634	0.651488784386516	11	7	4	-6.73496140569248
chr2	121996718	122380429	0.00413055555270436	200	0.0778934273873653	1.62329854280069	9983	0.738008331208502	11	11	0	-6.73502590498535
chr2	122382266	122421347	0.378228704710655	39	0.179966224901405	1.55103964700938	1082	0.680602091764242	8	5	3	-6.73628119627351
chr2	122423659	122625112	0.00449543633057503	67	0.0814530356397192	1.70041569389568	5088	0.700984293648094	11	11	0	-6.73494890918059
chr2	122655360	122672277	0.396097243157353	26	0.106687177515172	1.61332666960292	456	0.638663216934802	10	6	4	-6.73392846565698
chr2	122674055	123087352	0.00364204653639888	470	0.149823097018207	1.70538029654379	11102	0.901853674000818	11	11	0	-6.73353546568065
chr2	123087807	123171309	0.30292255596197	78	0.0764497673839949	1.68451373671591	2153	0.878787372506847	10	7	3	-6.73462527977155
chr2	123173243	124037819	0.000234598779448036	353	0.0852061514990763	1.71917410388315	22372	0.821865991243676	11	11	0	-6.73374047371727
chr2	124038181	124147715	0.0111954847327622	94	0.180126228649635	1.74298866909746	2785	0.75888046984028	12	12	0	-6.73555695965317
chr2	124148416	124245971	0.00553525168899904	102	0.0973567398250439	1.76869189354813	2647	0.915236680754665	12	12	0	-6.73502453635681
chr2	124246528	124295816	0.353410626600916	62	0.145702997787457	1.88430456032277	1298	0.91763044560198	14	9	5	-6.73392169532493
chr2	124297402	124399264	0.0157934008787946	109	0.173808541523005	1.78067296805206	2672	0.967226879038963	12	12	0	-6.73800999262108
chr2	124413804	124667699	0.000982693458676964	250	0.0909659475543339	1.75217756346824	6613	0.797410279888443	12	12	0	-6.73343969148185
chr2	124668012	124742353	0.321385393987313	100	0.118041208349825	1.76116978941741	2054	0.828902151809791	12	8	4	-6.73923931671081
chr2	124744320	124984047	0.0219945658935145	82	0.150496470370897	1.81423963610961	6079	0.879347784781978	12	12	0	-6.74581927279621
chr2	124984123	125238069	0.32917251861975	219	0.119447337764805	1.75121667921825	6479	0.805182379495337	12	8	4	-6.73410094108746
chr2	125252377	125696229	0.00869470931893679	43	0.0207321952592045	1.76655604747012	11620	0.842364020694664	12	12	0	-6.83707137390251
chr2	125701999	125817351	0.390884257470714	50	0.152611920790438	1.6522205792089	2870	0.66348395302987	10	6	4	-6.73632989735619
chr2	125874287	126508023	-0.000369438831368918	288	0.0652316228684218	1.62103316035035	16337	0.715221923682535	11	11	0	-6.73365074273028
chr2	126508035	126510691	0.408132553688826	10	0.135852902475844	1.55431820272087	78	0.395705762256566	10	6	4	-6.73518537041524
chr2	126511241	126778489	0.00885722803273392	157	0.152263245832201	1.59286313662384	7181	0.648078693315748	11	11	0	-6.73586652606456
chr2	126779514	126845275	0.328317562674708	102	0.148474928873463	1.5608047167075	1874	0.63271443325775	9	6	3	-6.73549297364472
chr2	126887209	127029699	0.0014932777504908	58	0.090817487809089	1.60961396759791	3879	0.610133546688084	11	11	0	-6.7334817375473
chr2	127031229	127164887	0.0116669838729611	133	0.17535991111964	1.60321148938742	3808	0.650207982158476	11	11	0	-6.73598051163439
